zip,ssacnty,ssastco,countyname,city,stabbr,state
49001,380,23380,Kalamazoo,Kalamazoo,MI,Michigan
49002,380,23380,Kalamazoo,Portage,MI,Michigan
49003,380,23380,Kalamazoo,Kalamazoo,MI,Michigan
49004,380,23380,Kalamazoo,Kalamazoo,MI,Michigan
49005,380,23380,Kalamazoo,Kalamazoo,MI,Michigan
49007,380,23380,Kalamazoo,Kalamazoo,MI,Michigan
49008,380,23380,Kalamazoo,Kalamazoo,MI,Michigan
49009,380,23380,Kalamazoo,Kalamazoo,MI,Michigan
49009,790,23790,Van Buren,Kalamazoo,MI,Michigan
49010,790,23790,Van Buren,Allegan,MI,Michigan
49010,020,23020,Allegan,Allegan,MI,Michigan
49011,740,23740,St Joseph,Athens,MI,Michigan
49011,380,23380,Kalamazoo,Athens,MI,Michigan
49011,120,23120,Calhoun,Athens,MI,Michigan
49011,110,23110,Branch,Athens,MI,Michigan
49012,380,23380,Kalamazoo,Augusta,MI,Michigan
49013,790,23790,Van Buren,Bangor,MI,Michigan
49015,120,23120,Calhoun,Battle Creek,MI,Michigan
49016,120,23120,Calhoun,Battle Creek,MI,Michigan
49017,120,23120,Calhoun,Battle Creek,MI,Michigan
49017,070,23070,Barry,Battle Creek,MI,Michigan
49020,120,23120,Calhoun,Bedford,MI,Michigan
49021,070,23070,Barry,Bellevue,MI,Michigan
49021,120,23120,Calhoun,Bellevue,MI,Michigan
49021,220,23220,Eaton,Bellevue,MI,Michigan
49022,100,23100,Berrien,Benton Harbor,MI,Michigan
49022,790,23790,Van Buren,Benton Harbor,MI,Michigan
49026,020,23020,Allegan,Bloomingdale,MI,Michigan
49026,790,23790,Van Buren,Bloomingdale,MI,Michigan
49027,790,23790,Van Buren,Breedsville,MI,Michigan
49028,110,23110,Branch,Bronson,MI,Michigan
49029,120,23120,Calhoun,Burlington,MI,Michigan
49030,740,23740,St Joseph,Burr Oak,MI,Michigan
49030,110,23110,Branch,Burr Oak,MI,Michigan
49031,130,23130,Cass,Cassopolis,MI,Michigan
49032,740,23740,St Joseph,Centreville,MI,Michigan
49033,120,23120,Calhoun,Ceresco,MI,Michigan
49034,380,23380,Kalamazoo,Climax,MI,Michigan
49035,070,23070,Barry,Cloverdale,MI,Michigan
49036,110,23110,Branch,Coldwater,MI,Michigan
49038,790,23790,Van Buren,Coloma,MI,Michigan
49038,100,23100,Berrien,Coloma,MI,Michigan
49039,100,23100,Berrien,Hagar Shores,MI,Michigan
49040,740,23740,St Joseph,Colon,MI,Michigan
49041,380,23380,Kalamazoo,Comstock,MI,Michigan
49042,740,23740,St Joseph,Constantine,MI,Michigan
49043,790,23790,Van Buren,Covert,MI,Michigan
49045,380,23380,Kalamazoo,Decatur,MI,Michigan
49045,130,23130,Cass,Decatur,MI,Michigan
49045,790,23790,Van Buren,Decatur,MI,Michigan
49046,070,23070,Barry,Delton,MI,Michigan
49047,130,23130,Cass,Dowagiac,MI,Michigan
49047,790,23790,Van Buren,Dowagiac,MI,Michigan
49050,070,23070,Barry,Dowling,MI,Michigan
49051,120,23120,Calhoun,East Leroy,MI,Michigan
49052,380,23380,Kalamazoo,Fulton,MI,Michigan
49052,740,23740,St Joseph,Fulton,MI,Michigan
49052,120,23120,Calhoun,Fulton,MI,Michigan
49053,380,23380,Kalamazoo,Galesburg,MI,Michigan
49055,790,23790,Van Buren,Gobles,MI,Michigan
49055,020,23020,Allegan,Gobles,MI,Michigan
49056,790,23790,Van Buren,Grand Junction,MI,Michigan
49056,020,23020,Allegan,Grand Junction,MI,Michigan
49057,790,23790,Van Buren,Hartford,MI,Michigan
49058,070,23070,Barry,Hastings,MI,Michigan
49060,070,23070,Barry,Hickory Corners,MI,Michigan
49061,130,23130,Cass,Jones,MI,Michigan
49062,790,23790,Van Buren,Kendall,MI,Michigan
49063,790,23790,Van Buren,Lacota,MI,Michigan
49064,790,23790,Van Buren,Lawrence,MI,Michigan
49065,790,23790,Van Buren,Lawton,MI,Michigan
49066,740,23740,St Joseph,Leonidas,MI,Michigan
49067,740,23740,St Joseph,Marcellus,MI,Michigan
49067,130,23130,Cass,Marcellus,MI,Michigan
49067,790,23790,Van Buren,Marcellus,MI,Michigan
49068,120,23120,Calhoun,Marshall,MI,Michigan
49069,120,23120,Calhoun,Marshall,MI,Michigan
49070,020,23020,Allegan,Martin,MI,Michigan
49071,790,23790,Van Buren,Mattawan,MI,Michigan
49071,380,23380,Kalamazoo,Mattawan,MI,Michigan
49072,740,23740,St Joseph,Mendon,MI,Michigan
49073,220,23220,Eaton,Nashville,MI,Michigan
49073,070,23070,Barry,Nashville,MI,Michigan
49074,380,23380,Kalamazoo,Nazareth,MI,Michigan
49075,740,23740,St Joseph,Nottawa,MI,Michigan
49076,220,23220,Eaton,Olivet,MI,Michigan
49076,120,23120,Calhoun,Olivet,MI,Michigan
49077,380,23380,Kalamazoo,Oshtemo,MI,Michigan
49078,380,23380,Kalamazoo,Otsego,MI,Michigan
49078,020,23020,Allegan,Otsego,MI,Michigan
49079,790,23790,Van Buren,Paw Paw,MI,Michigan
49080,020,23020,Allegan,Plainwell,MI,Michigan
49080,070,23070,Barry,Plainwell,MI,Michigan
49080,380,23380,Kalamazoo,Plainwell,MI,Michigan
49081,380,23380,Kalamazoo,Portage,MI,Michigan
49082,290,23290,Hillsdale,Quincy,MI,Michigan
49082,110,23110,Branch,Quincy,MI,Michigan
49083,380,23380,Kalamazoo,Richland,MI,Michigan
49084,100,23100,Berrien,Riverside,MI,Michigan
49085,100,23100,Berrien,Saint Joseph,MI,Michigan
49087,380,23380,Kalamazoo,Schoolcraft,MI,Michigan
49087,740,23740,St Joseph,Schoolcraft,MI,Michigan
49087,790,23790,Van Buren,Schoolcraft,MI,Michigan
49088,380,23380,Kalamazoo,Scotts,MI,Michigan
49089,110,23110,Branch,Sherwood,MI,Michigan
49090,020,23020,Allegan,South Haven,MI,Michigan
49090,790,23790,Van Buren,South Haven,MI,Michigan
49091,740,23740,St Joseph,Sturgis,MI,Michigan
49092,110,23110,Branch,Tekonsha,MI,Michigan
49092,120,23120,Calhoun,Tekonsha,MI,Michigan
49093,740,23740,St Joseph,Three Rivers,MI,Michigan
49094,110,23110,Branch,Union City,MI,Michigan
49094,120,23120,Calhoun,Union City,MI,Michigan
49095,130,23130,Cass,Vandalia,MI,Michigan
49096,070,23070,Barry,Vermontville,MI,Michigan
49096,220,23220,Eaton,Vermontville,MI,Michigan
49097,740,23740,St Joseph,Vicksburg,MI,Michigan
49097,380,23380,Kalamazoo,Vicksburg,MI,Michigan
49098,790,23790,Van Buren,Watervliet,MI,Michigan
49098,100,23100,Berrien,Watervliet,MI,Michigan
49099,740,23740,St Joseph,White Pigeon,MI,Michigan
49099,130,23130,Cass,White Pigeon,MI,Michigan
49101,600,23600,Muskegon,Baroda,MI,Michigan
49101,100,23100,Berrien,Baroda,MI,Michigan
49102,100,23100,Berrien,Berrien Center,MI,Michigan
49103,100,23100,Berrien,Berrien Springs,MI,Michigan
49104,100,23100,Berrien,Berrien Springs,MI,Michigan
49106,100,23100,Berrien,Bridgman,MI,Michigan
49107,100,23100,Berrien,Buchanan,MI,Michigan
49111,100,23100,Berrien,Eau Claire,MI,Michigan
49111,130,23130,Cass,Eau Claire,MI,Michigan
49112,130,23130,Cass,Edwardsburg,MI,Michigan
49113,100,23100,Berrien,Galien,MI,Michigan
49115,100,23100,Berrien,Harbert,MI,Michigan
49116,100,23100,Berrien,Lakeside,MI,Michigan
49117,100,23100,Berrien,New Buffalo,MI,Michigan
49119,100,23100,Berrien,New Troy,MI,Michigan
49120,100,23100,Berrien,Niles,MI,Michigan
49120,130,23130,Cass,Niles,MI,Michigan
49121,100,23100,Berrien,Niles,MI,Michigan
49125,100,23100,Berrien,Sawyer,MI,Michigan
49126,100,23100,Berrien,Sodus,MI,Michigan
49127,100,23100,Berrien,Stevensville,MI,Michigan
49128,100,23100,Berrien,Three Oaks,MI,Michigan
49129,100,23100,Berrien,Union Pier,MI,Michigan
49130,130,23130,Cass,Union,MI,Michigan
49201,370,23370,Jackson,Jackson,MI,Michigan
49202,370,23370,Jackson,Jackson,MI,Michigan
49203,370,23370,Jackson,Jackson,MI,Michigan
49204,370,23370,Jackson,Jackson,MI,Michigan
49220,450,23450,Lenawee,Addison,MI,Michigan
49220,290,23290,Hillsdale,Addison,MI,Michigan
49221,450,23450,Lenawee,Adrian,MI,Michigan
49224,120,23120,Calhoun,Albion,MI,Michigan
49227,290,23290,Hillsdale,Allen,MI,Michigan
49228,450,23450,Lenawee,Blissfield,MI,Michigan
49228,570,23570,Monroe,Blissfield,MI,Michigan
49229,450,23450,Lenawee,Britton,MI,Michigan
49229,570,23570,Monroe,Britton,MI,Michigan
49229,800,23800,Washtenaw,Britton,MI,Michigan
49230,370,23370,Jackson,Brooklyn,MI,Michigan
49232,290,23290,Hillsdale,Camden,MI,Michigan
49233,450,23450,Lenawee,Cement City,MI,Michigan
49233,370,23370,Jackson,Cement City,MI,Michigan
49233,290,23290,Hillsdale,Cement City,MI,Michigan
49234,370,23370,Jackson,Clarklake,MI,Michigan
49235,450,23450,Lenawee,Clayton,MI,Michigan
49236,800,23800,Washtenaw,Clinton,MI,Michigan
49236,450,23450,Lenawee,Clinton,MI,Michigan
49237,370,23370,Jackson,Concord,MI,Michigan
49238,450,23450,Lenawee,Deerfield,MI,Michigan
49239,290,23290,Hillsdale,Frontier,MI,Michigan
49240,370,23370,Jackson,Grass Lake,MI,Michigan
49241,370,23370,Jackson,Hanover,MI,Michigan
49242,290,23290,Hillsdale,Hillsdale,MI,Michigan
49245,120,23120,Calhoun,Homer,MI,Michigan
49246,290,23290,Hillsdale,Horton,MI,Michigan
49246,370,23370,Jackson,Horton,MI,Michigan
49247,450,23450,Lenawee,Hudson,MI,Michigan
49247,290,23290,Hillsdale,Hudson,MI,Michigan
49248,450,23450,Lenawee,Jasper,MI,Michigan
49249,290,23290,Hillsdale,Jerome,MI,Michigan
49249,370,23370,Jackson,Jerome,MI,Michigan
49250,290,23290,Hillsdale,Jonesville,MI,Michigan
49251,320,23320,Ingham,Leslie,MI,Michigan
49252,290,23290,Hillsdale,Litchfield,MI,Michigan
49253,450,23450,Lenawee,Manitou Beach,MI,Michigan
49254,370,23370,Jackson,Michigan Center,MI,Michigan
49255,110,23110,Branch,Montgomery,MI,Michigan
49256,450,23450,Lenawee,Morenci,MI,Michigan
49257,290,23290,Hillsdale,Moscow,MI,Michigan
49258,290,23290,Hillsdale,Mosherville,MI,Michigan
49259,370,23370,Jackson,Munith,MI,Michigan
49261,370,23370,Jackson,Napoleon,MI,Michigan
49262,290,23290,Hillsdale,North Adams,MI,Michigan
49263,370,23370,Jackson,Norvell,MI,Michigan
49264,220,23220,Eaton,Onondaga,MI,Michigan
49264,320,23320,Ingham,Onondaga,MI,Michigan
49264,370,23370,Jackson,Onondaga,MI,Michigan
49265,450,23450,Lenawee,Onsted,MI,Michigan
49266,290,23290,Hillsdale,Osseo,MI,Michigan
49267,450,23450,Lenawee,Ottawa Lake,MI,Michigan
49267,570,23570,Monroe,Ottawa Lake,MI,Michigan
49268,450,23450,Lenawee,Palmyra,MI,Michigan
49269,370,23370,Jackson,Parma,MI,Michigan
49270,570,23570,Monroe,Petersburg,MI,Michigan
49271,290,23290,Hillsdale,Pittsford,MI,Michigan
49272,370,23370,Jackson,Pleasant Lake,MI,Michigan
49274,290,23290,Hillsdale,Reading,MI,Michigan
49276,450,23450,Lenawee,Riga,MI,Michigan
49276,570,23570,Monroe,Riga,MI,Michigan
49277,370,23370,Jackson,Rives Junction,MI,Michigan
49279,450,23450,Lenawee,Sand Creek,MI,Michigan
49281,290,23290,Hillsdale,Somerset,MI,Michigan
49282,290,23290,Hillsdale,Somerset Center,MI,Michigan
49283,370,23370,Jackson,Spring Arbor,MI,Michigan
49284,370,23370,Jackson,Springport,MI,Michigan
49285,460,23460,Livingston,Stockbridge,MI,Michigan
49285,800,23800,Washtenaw,Stockbridge,MI,Michigan
49285,370,23370,Jackson,Stockbridge,MI,Michigan
49285,320,23320,Ingham,Stockbridge,MI,Michigan
49286,450,23450,Lenawee,Tecumseh,MI,Michigan
49287,450,23450,Lenawee,Tipton,MI,Michigan
49288,290,23290,Hillsdale,Waldron,MI,Michigan
49289,450,23450,Lenawee,Weston,MI,Michigan
49301,400,23400,Kent,Ada,MI,Michigan
49302,400,23400,Kent,Alto,MI,Michigan
49303,400,23400,Kent,Bailey,MI,Michigan
49303,610,23610,Newaygo,Bailey,MI,Michigan
49303,600,23600,Muskegon,Bailey,MI,Michigan
49304,420,23420,Lake,Baldwin,MI,Michigan
49305,530,23530,Mecosta,Barryton,MI,Michigan
49305,360,23360,Isabella,Barryton,MI,Michigan
49306,400,23400,Kent,Belmont,MI,Michigan
49307,610,23610,Newaygo,Big Rapids,MI,Michigan
49307,530,23530,Mecosta,Big Rapids,MI,Michigan
49309,420,23420,Lake,Bitely,MI,Michigan
49309,610,23610,Newaygo,Bitely,MI,Michigan
49310,360,23360,Isabella,Blanchard,MI,Michigan
49310,530,23530,Mecosta,Blanchard,MI,Michigan
49310,580,23580,Montcalm,Blanchard,MI,Michigan
49311,020,23020,Allegan,Bradley,MI,Michigan
49312,610,23610,Newaygo,Brohman,MI,Michigan
49314,020,23020,Allegan,Burnips,MI,Michigan
49315,020,23020,Allegan,Byron Center,MI,Michigan
49315,400,23400,Kent,Byron Center,MI,Michigan
49315,690,23690,Ottawa,Byron Center,MI,Michigan
49316,020,23020,Allegan,Caledonia,MI,Michigan
49316,070,23070,Barry,Caledonia,MI,Michigan
49316,400,23400,Kent,Caledonia,MI,Michigan
49317,400,23400,Kent,Cannonsburg,MI,Michigan
49318,400,23400,Kent,Casnovia,MI,Michigan
49318,600,23600,Muskegon,Casnovia,MI,Michigan
49318,610,23610,Newaygo,Casnovia,MI,Michigan
49319,400,23400,Kent,Cedar Springs,MI,Michigan
49320,530,23530,Mecosta,Chippewa Lake,MI,Michigan
49321,400,23400,Kent,Comstock Park,MI,Michigan
49322,580,23580,Montcalm,Coral,MI,Michigan
49323,020,23020,Allegan,Dorr,MI,Michigan
49323,400,23400,Kent,Dorr,MI,Michigan
49325,070,23070,Barry,Freeport,MI,Michigan
49325,330,23330,Ionia,Freeport,MI,Michigan
49325,400,23400,Kent,Freeport,MI,Michigan
49326,400,23400,Kent,Gowen,MI,Michigan
49326,580,23580,Montcalm,Gowen,MI,Michigan
49327,610,23610,Newaygo,Grant,MI,Michigan
49327,400,23400,Kent,Grant,MI,Michigan
49327,600,23600,Muskegon,Grant,MI,Michigan
49328,020,23020,Allegan,Hopkins,MI,Michigan
49329,610,23610,Newaygo,Howard City,MI,Michigan
49329,580,23580,Montcalm,Howard City,MI,Michigan
49330,690,23690,Ottawa,Kent City,MI,Michigan
49330,600,23600,Muskegon,Kent City,MI,Michigan
49330,610,23610,Newaygo,Kent City,MI,Michigan
49330,400,23400,Kent,Kent City,MI,Michigan
49331,400,23400,Kent,Lowell,MI,Michigan
49331,330,23330,Ionia,Lowell,MI,Michigan
49332,530,23530,Mecosta,Mecosta,MI,Michigan
49333,400,23400,Kent,Middleville,MI,Michigan
49333,070,23070,Barry,Middleville,MI,Michigan
49333,020,23020,Allegan,Middleville,MI,Michigan
49335,020,23020,Allegan,Moline,MI,Michigan
49336,530,23530,Mecosta,Morley,MI,Michigan
49336,580,23580,Montcalm,Morley,MI,Michigan
49337,610,23610,Newaygo,Newaygo,MI,Michigan
49337,580,23580,Montcalm,Newaygo,MI,Michigan
49337,530,23530,Mecosta,Newaygo,MI,Michigan
49338,610,23610,Newaygo,Paris,MI,Michigan
49338,660,23660,Osceola,Paris,MI,Michigan
49338,530,23530,Mecosta,Paris,MI,Michigan
49339,580,23580,Montcalm,Pierson,MI,Michigan
49340,360,23360,Isabella,Remus,MI,Michigan
49340,530,23530,Mecosta,Remus,MI,Michigan
49341,400,23400,Kent,Rockford,MI,Michigan
49342,530,23530,Mecosta,Rodney,MI,Michigan
49343,400,23400,Kent,Sand Lake,MI,Michigan
49343,580,23580,Montcalm,Sand Lake,MI,Michigan
49343,610,23610,Newaygo,Sand Lake,MI,Michigan
49344,020,23020,Allegan,Shelbyville,MI,Michigan
49344,070,23070,Barry,Shelbyville,MI,Michigan
49345,400,23400,Kent,Sparta,MI,Michigan
49345,690,23690,Ottawa,Sparta,MI,Michigan
49346,530,23530,Mecosta,Stanwood,MI,Michigan
49346,610,23610,Newaygo,Stanwood,MI,Michigan
49347,400,23400,Kent,Trufant,MI,Michigan
49347,580,23580,Montcalm,Trufant,MI,Michigan
49348,400,23400,Kent,Wayland,MI,Michigan
49348,070,23070,Barry,Wayland,MI,Michigan
49348,020,23020,Allegan,Wayland,MI,Michigan
49349,610,23610,Newaygo,White Cloud,MI,Michigan
49351,400,23400,Kent,Rockford,MI,Michigan
49355,400,23400,Kent,Ada,MI,Michigan
49356,400,23400,Kent,Ada,MI,Michigan
49357,400,23400,Kent,Ada,MI,Michigan
49401,690,23690,Ottawa,Allendale,MI,Michigan
49401,610,23610,Newaygo,Allendale,MI,Michigan
49402,520,23520,Mason,Branch,MI,Michigan
49402,630,23630,Oceana,Branch,MI,Michigan
49402,420,23420,Lake,Branch,MI,Michigan
49403,690,23690,Ottawa,Conklin,MI,Michigan
49403,400,23400,Kent,Conklin,MI,Michigan
49403,600,23600,Muskegon,Conklin,MI,Michigan
49404,600,23600,Muskegon,Coopersville,MI,Michigan
49404,690,23690,Ottawa,Coopersville,MI,Michigan
49405,520,23520,Mason,Custer,MI,Michigan
49406,020,23020,Allegan,Douglas,MI,Michigan
49408,020,23020,Allegan,Fennville,MI,Michigan
49409,690,23690,Ottawa,Ferrysburg,MI,Michigan
49410,520,23520,Mason,Fountain,MI,Michigan
49411,520,23520,Mason,Free Soil,MI,Michigan
49411,500,23500,Manistee,Free Soil,MI,Michigan
49412,630,23630,Oceana,Fremont,MI,Michigan
49412,600,23600,Muskegon,Fremont,MI,Michigan
49412,610,23610,Newaygo,Fremont,MI,Michigan
49415,600,23600,Muskegon,Fruitport,MI,Michigan
49415,690,23690,Ottawa,Fruitport,MI,Michigan
49416,020,23020,Allegan,Glenn,MI,Michigan
49417,690,23690,Ottawa,Grand Haven,MI,Michigan
49418,690,23690,Ottawa,Grandville,MI,Michigan
49418,400,23400,Kent,Grandville,MI,Michigan
49419,020,23020,Allegan,Hamilton,MI,Michigan
49420,630,23630,Oceana,Hart,MI,Michigan
49421,610,23610,Newaygo,Hesperia,MI,Michigan
49421,630,23630,Oceana,Hesperia,MI,Michigan
49422,690,23690,Ottawa,Holland,MI,Michigan
49423,690,23690,Ottawa,Holland,MI,Michigan
49423,020,23020,Allegan,Holland,MI,Michigan
49424,690,23690,Ottawa,Holland,MI,Michigan
49425,600,23600,Muskegon,Holton,MI,Michigan
49425,630,23630,Oceana,Holton,MI,Michigan
49425,610,23610,Newaygo,Holton,MI,Michigan
49426,690,23690,Ottawa,Hudsonville,MI,Michigan
49427,690,23690,Ottawa,Jamestown,MI,Michigan
49428,690,23690,Ottawa,Jenison,MI,Michigan
49429,690,23690,Ottawa,Jenison,MI,Michigan
49430,690,23690,Ottawa,Lamont,MI,Michigan
49431,520,23520,Mason,Ludington,MI,Michigan
49431,400,23400,Kent,Ludington,MI,Michigan
49434,690,23690,Ottawa,Macatawa,MI,Michigan
49435,690,23690,Ottawa,Marne,MI,Michigan
49435,400,23400,Kent,Marne,MI,Michigan
49436,630,23630,Oceana,Mears,MI,Michigan
49437,600,23600,Muskegon,Montague,MI,Michigan
49437,630,23630,Oceana,Montague,MI,Michigan
49440,600,23600,Muskegon,Muskegon,MI,Michigan
49441,600,23600,Muskegon,Muskegon,MI,Michigan
49442,400,23400,Kent,Muskegon,MI,Michigan
49442,600,23600,Muskegon,Muskegon,MI,Michigan
49443,600,23600,Muskegon,Muskegon,MI,Michigan
49444,600,23600,Muskegon,Muskegon,MI,Michigan
49445,600,23600,Muskegon,Muskegon,MI,Michigan
49446,630,23630,Oceana,New Era,MI,Michigan
49448,690,23690,Ottawa,Nunica,MI,Michigan
49448,600,23600,Muskegon,Nunica,MI,Michigan
49449,630,23630,Oceana,Pentwater,MI,Michigan
49449,520,23520,Mason,Pentwater,MI,Michigan
49450,020,23020,Allegan,Pullman,MI,Michigan
49451,600,23600,Muskegon,Ravenna,MI,Michigan
49451,690,23690,Ottawa,Ravenna,MI,Michigan
49452,630,23630,Oceana,Rothbury,MI,Michigan
49453,020,23020,Allegan,Saugatuck,MI,Michigan
49454,520,23520,Mason,Scottville,MI,Michigan
49455,630,23630,Oceana,Shelby,MI,Michigan
49456,690,23690,Ottawa,Spring Lake,MI,Michigan
49456,600,23600,Muskegon,Spring Lake,MI,Michigan
49457,600,23600,Muskegon,Twin Lake,MI,Michigan
49458,520,23520,Mason,Walhalla,MI,Michigan
49459,630,23630,Oceana,Walkerville,MI,Michigan
49459,610,23610,Newaygo,Walkerville,MI,Michigan
49460,690,23690,Ottawa,West Olive,MI,Michigan
49461,600,23600,Muskegon,Whitehall,MI,Michigan
49463,600,23600,Muskegon,Sylvan Beach,MI,Michigan
49464,020,23020,Allegan,Zeeland,MI,Michigan
49464,690,23690,Ottawa,Zeeland,MI,Michigan
49468,400,23400,Kent,Grandville,MI,Michigan
49501,400,23400,Kent,Grand Rapids,MI,Michigan
49502,690,23690,Ottawa,Grand Rapids,MI,Michigan
49502,400,23400,Kent,Grand Rapids,MI,Michigan
49503,400,23400,Kent,Grand Rapids,MI,Michigan
49504,400,23400,Kent,Grand Rapids,MI,Michigan
49504,690,23690,Ottawa,Grand Rapids,MI,Michigan
49505,400,23400,Kent,Grand Rapids,MI,Michigan
49506,430,23430,Lapeer,Grand Rapids,MI,Michigan
49506,400,23400,Kent,Grand Rapids,MI,Michigan
49507,400,23400,Kent,Grand Rapids,MI,Michigan
49508,400,23400,Kent,Grand Rapids,MI,Michigan
49509,400,23400,Kent,Wyoming,MI,Michigan
49510,400,23400,Kent,Grand Rapids,MI,Michigan
49516,400,23400,Kent,Grand Rapids,MI,Michigan
49518,400,23400,Kent,Grand Rapids,MI,Michigan
49523,400,23400,Kent,Grand Rapids,MI,Michigan
49530,400,23400,Kent,Grand Rapids,MI,Michigan
49550,400,23400,Kent,Grand Rapids,MI,Michigan
49555,400,23400,Kent,Grand Rapids,MI,Michigan
49560,400,23400,Kent,Grand Rapids,MI,Michigan
49588,400,23400,Kent,Grand Rapids,MI,Michigan
49599,400,23400,Kent,Grand Rapids,MI,Michigan
49601,830,23830,Wexford,Cadillac,MI,Michigan
49601,420,23420,Lake,Cadillac,MI,Michigan
49601,560,23560,Missaukee,Cadillac,MI,Michigan
49610,270,23270,Grand Traverse,Acme,MI,Michigan
49611,040,23040,Antrim,Alba,MI,Michigan
49612,040,23040,Antrim,Alden,MI,Michigan
49612,390,23390,Kalkaska,Alden,MI,Michigan
49613,500,23500,Manistee,Arcadia,MI,Michigan
49613,090,23090,Benzie,Arcadia,MI,Michigan
49614,500,23500,Manistee,Bear Lake,MI,Michigan
49615,040,23040,Antrim,Bellaire,MI,Michigan
49616,090,23090,Benzie,Benzonia,MI,Michigan
49617,090,23090,Benzie,Beulah,MI,Michigan
49618,830,23830,Wexford,Boon,MI,Michigan
49619,500,23500,Manistee,Brethren,MI,Michigan
49620,830,23830,Wexford,Buckley,MI,Michigan
49620,270,23270,Grand Traverse,Buckley,MI,Michigan
49621,440,23440,Leelanau,Cedar,MI,Michigan
49622,040,23040,Antrim,Central Lake,MI,Michigan
49623,420,23420,Lake,Chase,MI,Michigan
49625,830,23830,Wexford,Copemish,MI,Michigan
49625,500,23500,Manistee,Copemish,MI,Michigan
49626,500,23500,Manistee,Eastlake,MI,Michigan
49627,040,23040,Antrim,Eastport,MI,Michigan
49628,090,23090,Benzie,Elberta,MI,Michigan
49629,040,23040,Antrim,Elk Rapids,MI,Michigan
49630,090,23090,Benzie,Empire,MI,Michigan
49630,440,23440,Leelanau,Empire,MI,Michigan
49631,530,23530,Mecosta,Evart,MI,Michigan
49631,660,23660,Osceola,Evart,MI,Michigan
49632,560,23560,Missaukee,Falmouth,MI,Michigan
49633,270,23270,Grand Traverse,Fife Lake,MI,Michigan
49633,390,23390,Kalkaska,Fife Lake,MI,Michigan
49633,830,23830,Wexford,Fife Lake,MI,Michigan
49634,500,23500,Manistee,Filer City,MI,Michigan
49635,090,23090,Benzie,Frankfort,MI,Michigan
49636,440,23440,Leelanau,Glen Arbor,MI,Michigan
49637,270,23270,Grand Traverse,Grawn,MI,Michigan
49638,830,23830,Wexford,Harrietta,MI,Michigan
49638,500,23500,Manistee,Harrietta,MI,Michigan
49639,530,23530,Mecosta,Hersey,MI,Michigan
49639,660,23660,Osceola,Hersey,MI,Michigan
49640,090,23090,Benzie,Honor,MI,Michigan
49640,440,23440,Leelanau,Honor,MI,Michigan
49642,420,23420,Lake,Idlewild,MI,Michigan
49643,270,23270,Grand Traverse,Interlochen,MI,Michigan
49643,090,23090,Benzie,Interlochen,MI,Michigan
49644,420,23420,Lake,Irons,MI,Michigan
49645,500,23500,Manistee,Kaleva,MI,Michigan
49646,390,23390,Kalkaska,Kalkaska,MI,Michigan
49648,040,23040,Antrim,Kewadin,MI,Michigan
49649,270,23270,Grand Traverse,Kingsley,MI,Michigan
49649,830,23830,Wexford,Kingsley,MI,Michigan
49650,090,23090,Benzie,Lake Ann,MI,Michigan
49651,560,23560,Missaukee,Lake City,MI,Michigan
49653,440,23440,Leelanau,Lake Leelanau,MI,Michigan
49654,440,23440,Leelanau,Leland,MI,Michigan
49655,420,23420,Lake,Leroy,MI,Michigan
49655,660,23660,Osceola,Leroy,MI,Michigan
49656,420,23420,Lake,Luther,MI,Michigan
49657,830,23830,Wexford,Mc Bain,MI,Michigan
49657,560,23560,Missaukee,Mc Bain,MI,Michigan
49659,390,23390,Kalkaska,Mancelona,MI,Michigan
49659,040,23040,Antrim,Mancelona,MI,Michigan
49660,520,23520,Mason,Manistee,MI,Michigan
49660,500,23500,Manistee,Manistee,MI,Michigan
49663,560,23560,Missaukee,Manton,MI,Michigan
